,url,title,author,num_ratings,avg_rating,minmax_norm_ratings,mean_norm_ratings,num_pages,original_publish_year,series,genres,awards,places
439,https://www.goodreads.com/book/show/394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,122636.0,4.16,5.3,1.47,351.0,1985,0,"Fiction, Historical > Historical Fiction, Westerns, ",No Award,Mexico
440,https://www.goodreads.com/book/show/6936382-anna-and-the-french-kiss,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,412841.0,4.0,4.37,0.54,372.0,2010,1,"Romance, Young Adult, Contemporary, ","Georgia Peach Book Award Nominee for Honor book (2012), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013), Milwaukee County Teen Book Award Nominee (2012), The Inky Awards Nominee for Silver Inky (2011), Lincoln Award Nominee (2013)   CYBILS Award Nominee for Young Adult Fiction (2011), Goodreads Choice Award Nominee for Goodreads Author, Young Adult Fiction  (2010)",France
441,https://www.goodreads.com/book/show/8664353-unbroken,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,852514.0,4.36,6.46,2.63,492.0,2010,0,"Nonfiction, History, Biography, ","Los Angeles Times Book Prize for Biography (2010), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014), Indies Choice Book Award for Nonfiction (2011), Dayton Literary Peace Prize Nominee for Nonfiction (2011), Lincoln Award Nominee (2015)   Andrew Carnegie Medal Nominee for Nonfiction (2012), Goodreads Choice Award Nominee for History and Biography (2010)",None
442,https://www.goodreads.com/book/show/13152.The_Angel_Experiment,"The Angel Experiment (Maximum Ride, #1)",James Patterson,216114.0,4.07,4.77,0.95,445.0,2005,1,"Young Adult, Fantasy, Science Fiction, ","Lincoln Award Nominee (2008), Missouri Gateway Readers Award Nominee (2008)",United States
443,https://www.goodreads.com/book/show/43448.Flowers_in_the_Attic,"Flowers in the Attic (Dollanganger, #1)",V.C. Andrews,181266.0,3.83,3.38,-0.45,389.0,1979,1,"Fiction, Horror, Young Adult",Books I Loved Best Yearly (BILBY) Awards for Secondary (1993),United States
444,https://www.goodreads.com/book/show/14706.Faust_First_Part,"Faust, First Part",Johann Wolfgang von Goethe,65951.0,3.9,3.79,-0.04,327.0,1808,1,"Classics, FictionPlays",No Award,None
445,https://www.goodreads.com/book/show/136116.The_Scarlet_Pimpernel,The Scarlet Pimpernel,Emmuska Orczy,129727.0,4.06,4.72,0.89,182.0,1905,None,"Classics, Historical > Historical Fiction, Fiction, ",None,United Kingdom
446,https://www.goodreads.com/book/show/10956.The_Virgin_Suicides,The Virgin Suicides,Jeffrey Eugenides,254193.0,3.83,3.38,-0.45,250.0,1993,0,"Fiction, ClassicsContemporary",No Award,United States
447,https://www.goodreads.com/book/show/20613470-heir-of-fire,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,407261.0,4.46,7.04,3.21,565.0,2014,1,"Fantasy, Young Adult, Romance, ",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014),Rifthold
448,https://www.goodreads.com/book/show/187181.The_Chosen,The Chosen (Reuven Malther #1),Chaim Potok,89174.0,4.05,4.66,0.83,304.0,1966,None,"Fiction, Classics, Historical > Historical Fiction",None,United States
449,https://www.goodreads.com/book/show/19302.Pippi_Longstocking,"Pippi Longstocking (Pippi LÇ¾ngstrump, #1)",Astrid Lindgren,183282.0,4.14,5.18,1.35,160.0,1945,1,"Classics, Childrens, Fiction, ",Lewis Carroll Shelf Award (1973),Sweden
450,https://www.goodreads.com/book/show/11324204-houdini-heart,Houdini Heart,Ki Longfellow,6791.0,3.78,3.09,-0.74,254.0,2011,0,HorrorFantasyFiction,No Award,None
451,https://www.goodreads.com/book/show/7354.The_Shipping_News,The Shipping News,Annie Proulx,136743.0,3.87,3.61,-0.21,337.0,1993,0,"Fiction, ContemporaryCultural > Canada","Pulitzer Prize for Fiction (1994), National Book Award for Fiction (1993), Irish Times International Fiction Prize (1993), Chicago Tribune Heartland Prize for Fiction (1993), National Book Critics Circle Award Nominee for Fiction (1993)",Canada
452,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell,Jonathan Strange & Mr Norrell,Susanna Clarke,217527.0,3.84,3.44,-0.39,1006.0,2004,0,None,"Hugo Award for Best Novel (2005), Booker Prize Nominee for Longlist (2004), Nebula Award Nominee for Best Novel (2005), Locus Award for Best First Novel and Nominee for Best Fantasy Novel (2005), Guardian First Book Award Nominee (2004)   World Fantasy Award for Best Novel (2005), Mythopoeic Fantasy Award for Adult Literature (2005), Book Sense Book of the Year Award for Adult Fiction (2005), British Fantasy Award Nominee for Best Novel (2005), Cena Akademie SFFH for Kniha roku (Book of the Year) (2007)",United Kingdom
453,https://www.goodreads.com/book/show/285092.High_Fidelity,High Fidelity,Nick Hornby,185690.0,3.92,3.9,0.08,340.0,1995,None,"Fiction, MusicContemporary",None,United Kingdom
454,https://www.goodreads.com/book/show/18635016-the-one,"The One (The Selection, #3)",Kiera Cass,523829.0,4.18,5.41,1.59,323.0,2014,1,"Young Adult, Romance, Science Fiction > Dystopia, ",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014),Illea
455,https://www.goodreads.com/book/show/17167166-crown-of-midnight,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,482269.0,4.37,6.52,2.69,420.0,2013,1,"Fantasy, Young Adult, Romance, ",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013),Rifthold
456,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard,The Tales of Beedle the Bard,J.K. Rowling,451332.0,4.05,4.66,0.83,109.0,2008,1,"Fantasy, Fiction, Young Adult, ",Locus Award Nominee for Art Book (2019),United Kingdom
457,https://www.goodreads.com/book/show/249747.Artemis_Fowl,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,527943.0,3.85,3.5,-0.33,396.0,2001,1,"Fantasy, Young Adult, Fiction, ","Garden State Book Award for Fiction (Grades 6-8) (2004), Massachusetts Children's Book Award (2003), Blue Hen Book Award for Chapter Book (2003), Rhode Island Teen Book Award Nominee (2002), Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2004)",Ireland
458,https://www.goodreads.com/book/show/1656001.The_Host,"The Host (The Host, #1)",Stephenie Meyer,950503.0,3.85,3.5,-0.33,624.0,2008,1,"Young Adult, Science Fiction, Fantasy, ",No Award,United States
459,https://www.goodreads.com/book/show/14866.Nineteen_Minutes,Nineteen Minutes,Jodi Picoult,323030.0,4.13,5.12,1.3,440.0,2007,0,"Fiction, ContemporaryWomens Fiction > Chick Lit","Iowa High School Book Award (2010), Lincoln Award Nominee (2010), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",United States
460,https://www.goodreads.com/book/show/101299.The_Reader,The Reader,Bernhard Schlink,186293.0,3.77,3.03,-0.79,216.0,1995,0,"Fiction, Historical > Historical Fiction, Classics","Los Angeles Times Book Prize Nominee for Fiction (1997), Exclusive Books Boeke Prize (1999), Prix des libraires du QuÇ¸bec for LaurÇ¸ats hors QuÇ¸bec (1997), Prix Laure Bataillon (1997), Premio Grinzane Cavour Nominee for Narrativa Straniera (1997)   ×?×¯×¯×ú×«×¨-×ü×æØ×¬×ñ×«×û×§Ø? ×?Ø×ñ×ý×æ×î×¨ ×?×æØ?×ªØ?Ø×ñØ×úØ? for ×?×ª×§Ø?×ý×¨Ø? ×?×¨Ø?×æØØ?×î (2000), International Dublin Literary Award Nominee for Shortlist (1999)",Germany
461,https://www.goodreads.com/book/show/33600.Shantaram,Shantaram,Gregory David Roberts,188749.0,4.25,5.82,1.99,936.0,2003,1,"Fiction, Cultural > IndiaTravel",Commonwealth Writers' Prize Nominee for Best First Book (the Pacific Region) (2004),India
462,https://www.goodreads.com/book/show/17716.Waiting_for_Godot,Waiting for Godot,Samuel Beckett,177588.0,3.83,3.38,-0.45,109.0,1952,0,"Plays, Classics, Fiction, ",No Award,None
463,https://www.goodreads.com/book/show/50398.Northanger_Abbey,Northanger Abbey,Jane Austen,341264.0,3.84,3.44,-0.39,260.0,1817,0,"Classics, Fiction, Romance, ",No Award,United Kingdom
464,https://www.goodreads.com/book/show/397483.The_Devil_in_the_White_City,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,593043.0,3.99,4.31,0.48,447.0,2002,0,"Nonfiction, History, Crime > True Crime, ","International Horror Guild Award for Nonfiction (2003), Book Sense Book of the Year Award Nominee (2004), Great Lakes Book Award Nominee for Nonfiction Shortlist (2003), Edgar Award for Best Fact Crime (2004), Washington State Book Award (2004)   Pacific Northwest Booksellers Association Award (2004), National Book Award Finalist for Nonfiction (2003), CWA Gold Dagger Award (2003)",United States
465,https://www.goodreads.com/book/show/11422.Redeeming_Love,Redeeming Love,Francine Rivers,252550.0,4.5,7.27,3.44,479.0,1991,0,"Christian Fiction, Christian, Fiction, ",No Award,United States
466,https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,465376.0,4.27,5.94,2.11,289.0,1969,1,None,Coretta Scott King Book Award for Author Honor (1971),United States
467,https://www.goodreads.com/book/show/6088007-neuromancer,"Neuromancer (Sprawl, #1)",William Gibson,287961.0,3.9,3.79,-0.04,292.0,1984,1,"Science Fiction, Fiction, Science Fiction > Cyberpunk, ","Hugo Award for Best Novel (1985), Nebula Award for Best Novel (1984), Locus Award Nominee for Best First Novel and Best SF Novel (1985), British Science Fiction Association Award Nominee for Best Novel (1984), Philip K. Dick Award (1985)   John W. Campbell Memorial Award Nominee (1985), Ditmar Award for Best International Long Fiction (1985), SF Chronicle Award for Novel (1985), TÇÏhtivaeltaja Award (1992), Prix Aurora Award Nominee (1985), Seiun Award ???ýü? for Best Translated Long Story (1987)",Japan
468,https://www.goodreads.com/book/show/53835.The_Age_of_Innocence,The Age of Innocence,Edith Wharton,152205.0,3.96,4.14,0.31,293.0,1920,0,None,Pulitzer Prize for Novel (1921),United States
469,https://www.goodreads.com/book/show/6411961-the-lost-symbol,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,564509.0,3.73,2.8,-1.03,509.0,2009,1,"Fiction, Mystery, Thriller, ","Goodreads Choice Award Nominee for Favorite Book, Fiction & Mystery/Thriller (2009), LovelyBooks Leserpreis Nominee for Krimi (2009)",United States
470,https://www.goodreads.com/book/show/17061.Coraline,Coraline,Neil Gaiman,563332.0,4.08,4.83,1.01,162.0,2002,0,"Fantasy, Horror, Fiction, ","Bram Stoker Award for Best Work for Young Readers (2002), Hugo Award for Best Novella (2003), Nebula Award for Best Novella (2003), Locus Award for Best Young Adult Novel (2003), World Fantasy Award Nominee for Best Novella (2003)   Mythopoeic Fantasy Award Nominee for Children's Literature (2003), Vermont Golden Dome Book Award Nominee (2004), Child Magazine Best Book of the Year, Will Eisner Comic Industry Awards for Best Publication for Teens/Tweens (2009), Elizabeth Burr / Worzalla Award (2003), Premi Protagonista Jove Nominee for Categoria 13-14 anys (2004)",United Kingdom
471,https://www.goodreads.com/book/show/42900.Lover_Awakened,"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,170635.0,4.44,6.92,3.1,434.0,2006,1,"Romance, Fantasy > Paranormal, Paranormal > Vampires, ","All About Romance (AAR) Annual Reader Poll for Best Romance & Best Paranormal & Most Tortured Hero & Strongest Heroine & Best Villain & Most-Hanky Read  & Honorable Mention for Best Couple (2007), Romantic Times Reviewers' Choice Award (RT Award) for Vampire Romance (2006)",United States
472,https://www.goodreads.com/book/show/11012.Dubliners,Dubliners,James Joyce,134671.0,3.85,3.5,-0.33,207.0,1914,0,"Classics, Fiction, Short Stories, ",No Award,Ireland
473,https://www.goodreads.com/book/show/140225.The_Voyage_of_the_Dawn_Treader,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,428193.0,4.09,4.89,1.06,248.0,1952,1,"Fantasy, Fiction, Classics, ",No Award,Narnia
474,https://www.goodreads.com/book/show/676924.Betrayed,"Betrayed (House of Night, #2)",P.C. Cast,255110.0,3.92,3.9,0.08,310.0,2007,1,"Young Adult, Paranormal > Vampires, Fantasy, ",No Award,United States
475,https://www.goodreads.com/book/show/10592.Carrie,Carrie,Stephen King,595883.0,3.97,4.19,0.37,253.0,1974,0,"Horror, Fiction, Thriller, ",No Award,United States
476,https://www.goodreads.com/book/show/22328546-red-queen,"Red Queen (Red Queen, #1)",Victoria Aveyard,759951.0,4.04,4.6,0.77,383.0,2015,1,"Fantasy, Young Adult, Science Fiction > Dystopia, ","Buxtehuder Bulle (2015), South Carolina Book Award for Young Adult (2017), California Young Readers Medal for Young Adult (2017), Lincoln Award (2017), Missouri Truman Readers Award Nominee (2018)   Goodreads Choice Award for Debut Goodreads Author, and Nominee for Young Adult Fantasy & Science Fiction (2015)",None
477,https://www.goodreads.com/book/show/41804.I_Robot,"I, Robot (Robot, #0.1)",Isaac Asimov,306926.0,4.21,5.59,1.76,224.0,1950,1,None,No Award,None
478,https://www.goodreads.com/book/show/34080.The_Waste_Land,The Waste Land,T.S. Eliot,47932.0,4.1,4.95,1.12,320.0,1922,None,"Poetry, Classics, Fiction",None,None
479,https://www.goodreads.com/book/show/137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,538109.0,3.84,3.44,-0.39,383.0,1996,1,None,"Orange Prize Nominee for Fiction Shortlist (2000), American Booksellers Book Of The Year  Award for Adult Trade (1999)",United States
480,https://www.goodreads.com/book/show/18460392-all-the-bright-places,All the Bright Places,Jennifer Niven,422820.0,4.15,5.24,1.41,378.0,2015,0,"Young Adult, Contemporary, Romance, ","South Carolina Book Award Nominee for Young Adult (2017), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2016), Rhode Island Teen Book Award Nominee (2017), Milwaukee County Teen Book Award Nominee (2016), Amelia Elizabeth Walden Award Nominee (2016)   Eliot Rosewater Indiana High School Book Award (2017), Dioraphte Jongerenliteratuurprijs for Vertaald boek (2016), Lincoln Award Nominee (2017), Goodreads Choice Award for Young Adult Fiction (2015) and Nominee for Best of the Best  (2018), Missouri Gateway Readers Award Nominee (2017)",United States
481,https://www.goodreads.com/book/show/5308.The_Pearl,The Pearl,John Steinbeck,206051.0,3.5,1.46,-2.36,96.0,1945,0,"Classics, Fiction, Literature",No Award,Mexico
482,https://www.goodreads.com/book/show/59716.To_the_Lighthouse,To the Lighthouse,Virginia Woolf,151564.0,3.79,3.15,-0.68,209.0,1925,0,None,Femina - Vie Heureuse Prize (1928),United Kingdom
483,https://www.goodreads.com/book/show/10664113-a-dance-with-dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,595876.0,4.32,6.23,2.4,1125.0,2011,1,"Fantasy, Fiction, Fantasy > Epic Fantasy, ","Hugo Award Nominee for Best Novel (2012), Locus Award for Best Fantasy Novel (2012), World Fantasy Award Nominee for Best Novel (2012), SFX Award for Best Novel (2012), British Fantasy Award Nominee for Best Novel (2012)   Goodreads Choice Award for Fantasy and Nominee for Favorite Book (2011) and Nominee for Best of the Best  (2018)",None
484,https://www.goodreads.com/book/show/2866718-untamed,"Untamed (House of Night, #4)",P.C. Cast,226680.0,3.94,4.02,0.19,338.0,2008,1,"Young Adult, Paranormal > Vampires, Fantasy, ",No Award,United States
485,https://www.goodreads.com/book/show/256566.Everything_Is_Illuminated,Everything Is Illuminated,Jonathan Safran Foer,172833.0,3.89,3.73,-0.1,276.0,2002,0,"Fiction, Historical > Historical FictionContemporary","New York Public Library Young Lions Fiction Award (2003), Guardian First Book Award (2002), PEN/Robert W. Bingham Prize (2004), William Saroyan International Prize for Writing for Fiction (2003), Corine Internationaler Buchpreis for Rolf Heyne Buchpreis (2003)",Ukraine
486,https://www.goodreads.com/book/show/690926.The_Twilight_Collection,"The Twilight Collection (Twilight, #1-3)",Stephenie Meyer,44920.0,3.8,3.21,-0.62,1690.0,2007,None,Young AdultFantasyParanormal > Vampires,None,United States
487,https://www.goodreads.com/book/show/41681.The_Jungle,The Jungle,Upton Sinclair,135140.0,3.76,2.97,-0.85,335.0,1905,0,"Classics, Fiction, Historical > Historical Fiction",No Award,United States
488,https://www.goodreads.com/book/show/10987.Voyager,"Voyager (Outlander, #3)",Diana Gabaldon,279635.0,4.38,6.57,2.75,870.0,1993,1,"Historical > Historical Fiction, Romance, Fantasy, ",No Award,France
489,https://www.goodreads.com/book/show/18765.I_Claudius,"I, Claudius (Claudius, #1)",Robert Graves,61574.0,4.23,5.7,1.88,468.0,1934,1,"Historical > Historical Fiction, Fiction, Classics, ","James Tait Black Memorial Prize for Fiction (1934), Hawthornden Prize (1935), Audie Award for Audio Drama (2012)",Italy
490,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,A Room with a View,E.M. Forster,163764.0,3.91,3.85,0.02,119.0,1908,None,"Classics, Fiction, Romance, ",None,United Kingdom
491,https://www.goodreads.com/book/show/4137.Me_Talk_Pretty_One_Day,Me Talk Pretty One Day,David Sedaris,658379.0,3.99,4.31,0.48,272.0,2000,0,"Nonfiction, Humor, Autobiography > Memoir, ","Lambda Literary Award for Humor (2001), Puddly Award for Humor (2001), Thurber Prize for American Humor (2001)",France
492,https://www.goodreads.com/book/show/33124137-pet-sematary,Pet Sematary,Stephen King,487770.0,4.03,4.54,0.72,580.0,1983,0,"Horror, Fiction, Thriller","Locus Award Nominee for Best Fantasy Novel (1984), World Fantasy Award Nominee for Best Novel (1984)",United States
493,https://www.goodreads.com/book/show/77142.Snow_Falling_on_Cedars,Snow Falling on Cedars,David Guterson,176620.0,3.85,3.5,-0.33,460.0,1994,0,"Fiction, Historical > Historical Fiction, Mystery","Anthony Award Nominee for Best First Novel (1995), PEN/Faulkner Award for Fiction (1995), American Booksellers Book Of The Year  Award for Adult Trade (1996), Martin Beck Award (1996), Barnes and Noble Discover Great New Writers Award (1994)",United States
494,https://www.goodreads.com/book/show/16101128-the-5th-wave,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,425589.0,4.02,4.48,0.66,457.0,2013,1,"Young Adult, Science Fiction, Science Fiction > Dystopia, ","Georgia Peach Book Award Nominee for Honor book (2014), South Carolina Book Award for Young Adult (2016), Keystone to Reading Book Award Nominee for High School (2015), Evergreen Teen Book Award (2016), Milwaukee County Teen Book Award Nominee (2014)   The Inky Awards Nominee for Silver Inky (2013), Lincoln Award Nominee (2015), Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013), Carnegie Medal Nominee (2014), Green Mountain Book Award Nominee (2015), Louisiana Teen Readers' Choice (2016), Missouri Gateway Readers Award (2016), Oklahoma Sequoyah Award for High School (2016), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2013)",United States
495,https://www.goodreads.com/book/show/16143347-we-were-liars,We Were Liars,E. Lockhart,772823.0,3.77,3.03,-0.79,242.0,2014,1,"Young Adult, Contemporary, Mystery, ","Georgia Peach Book Award (2015), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2016), Rhode Island Teen Book Award Nominee (2016), Milwaukee County Teen Book Award Nominee (2015), The Inky Awards Nominee for Silver Inky (2015)   Lincoln Award (2016), Bookworm Best Award for Best Fiction (2014), Goodreads Choice Award for Young Adult Fiction (2014), The Magnolia Award for 9-12 (2016)",United States
496,https://www.goodreads.com/book/show/31242.Bleak_House,Bleak House,Charles Dickens,103270.0,4.0,4.37,0.54,1017.0,1853,0,"Classics, Fiction, Literature",No Award,United Kingdom
497,https://www.goodreads.com/book/show/1326258.Chosen,"Chosen (House of Night, #3)",P.C. Cast,233141.0,3.91,3.85,0.02,307.0,1956,1,"Young Adult, Paranormal > Vampires, Fantasy, ",No Award,None
498,https://www.goodreads.com/book/show/84369.The_Last_Battle,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,246383.0,4.01,4.43,0.6,288.0,1956,1,"Fantasy, Fiction, Classics, ","Audie Award for Inspirational/Faith-Based Fiction (2005), Carnegie Medal (1956)",Narnia
499,https://www.goodreads.com/book/show/179780.The_Exorcist,The Exorcist,William Peter Blatty,201455.0,4.19,5.47,1.64,385.0,1971,1,"Horror, Fiction, Classics",Audie Award for Narration by the Author or Authors (2000),United States
500,https://www.goodreads.com/book/show/9293020-the-elephant-tree,The Elephant Tree,R.D. Ronald,49506.0,4.09,4.89,1.06,252.0,2010,0,FictionThrillerMystery,No Award,None
501,https://www.goodreads.com/book/show/30289.The_Republic,The Republic,Plato,184443.0,3.95,4.08,0.25,416.0,2003,None,None,None,None
502,https://www.goodreads.com/book/show/838729.The_Return_of_the_King,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,758921.0,4.54,7.5,3.68,385.0,1955,1,"Fantasy, Fiction, Classics, ",No Award,None
503,https://www.goodreads.com/book/show/31548.Of_Human_Bondage,Of Human Bondage,W. Somerset Maugham,53080.0,4.12,5.06,1.24,684.0,1915,0,"Classics, Fiction, Literature",No Award,United Kingdom
504,https://www.goodreads.com/book/show/3777732-city-of-glass,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,879169.0,4.29,6.05,2.23,541.0,2009,1,"Fantasy > Paranormal, Fantasy > Urban Fantasy, Fiction, ","Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010), Goodreads Choice Award Nominee for Favorite Book & Young Adult Series (2009), LovelyBooks Leserpreis for Fantasy (2009)",United State
505,https://www.goodreads.com/book/show/8709527-bloodlines,"Bloodlines (Bloodlines, #1)",Richelle Mead,180103.0,4.19,5.47,1.64,421.0,2011,1,"Young Adult, Paranormal > Vampires, Fantasy, ",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Favorite Book and for Goodreads Author (2011),United State
506,https://www.goodreads.com/book/show/6644117-the-iron-king,"The Iron King (The Iron Fey, #1)",Julie Kagawa,206201.0,3.89,3.73,-0.1,363.0,2010,1,None,"RITA Award by Romance Writers of America for Best Young Adult Romance & Nominee for First Book (2011), Goodreads Choice Award Nominee for Young Adult Fantasy, Debut Author, Goodreads Author (2010)",United State
507,https://www.goodreads.com/book/show/2156.Persuasion,Persuasion,Jane Austen,584081.0,4.14,5.18,1.35,249.0,1817,0,"Classics, Fiction, Romance, ",No Award,United Kingdom
508,https://www.goodreads.com/book/show/8908.World_War_Z,World War Z: An Oral History of the Zombie War,Max Brooks,478613.0,4.01,4.43,0.6,342.0,2006,1,"Horror, Fiction, Horror > Zombies, ","Audie Award for Multi-Voiced Performance (2014), Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2009), Lincoln Award Nominee (2012), Seiun Award ???ýü? Nominee for Best Translated Long Form (2011)",None
509,https://www.goodreads.com/book/show/30933.Brideshead_Revisited,Brideshead Revisited,Evelyn Waugh,99978.0,4.0,4.37,0.54,351.0,1945,0,"Classics, Fiction, Historical > Historical Fiction",No Award,Italy
510,https://www.goodreads.com/book/show/14743.The_God_Delusion,The God Delusion,Richard Dawkins,251509.0,3.9,3.79,-0.04,374.0,2006,0,"Nonfiction, Religion, Science, ",British Book Award for The Author of the Year (2007),None
511,https://www.goodreads.com/book/show/112204.The_Complete_Poems_of_Emily_Dickinson,The Complete Poems of Emily Dickinson,Emily Dickinson,89386.0,4.24,5.76,1.94,716.0,1890,0,"Poetry, Classics, Fiction",No Award,None
512,https://www.goodreads.com/book/show/156538.North_and_South,North and South,Elizabeth Gaskell,155416.0,4.14,5.18,1.35,521.0,1854,0,"Classics, Fiction, Romance, ",No Award,England
513,https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds,The War of the Worlds,H.G. Wells,273556.0,3.83,3.38,-0.45,192.0,1897,None,"Classics, Science Fiction, Fiction, ",None,None
514,https://www.goodreads.com/book/show/18006496-queen-of-shadows,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,353364.0,4.55,7.56,3.74,648.0,2015,1,"Fantasy, Young Adult, Romance, ",Goodreads Choice Award for Young Adult Fantasy & Science Fiction (2015) and Nominee for Best of the Best  (2018),None
515,https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,873178.0,4.48,7.15,3.33,389.0,2017,0,"Historical > Historical Fiction, Fiction, Romance, ","Goodreads Choice Award Nominee for Historical Fiction (2017), Book of the Month Book of the Year Award Nominee (2017)",None
516,https://www.goodreads.com/book/show/43889.Wizard_s_First_Rule,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,237858.0,4.12,5.06,1.24,836.0,2003,1,"Fantasy, Fiction, Fantasy > Epic Fantasy",Locus Award Nominee for Best first novel (1995),None
517,https://www.goodreads.com/book/show/11901.The_Witching_Hour,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,107752.0,4.1,4.95,1.12,1207.0,1990,1,"Horror, Fantasy, Fiction, ",Locus Award for Best Dark Fantasy/Horror Novel (1991),England
518,https://www.goodreads.com/book/show/7740152-torment,"Torment (Fallen, #2)",Lauren Kate,225006.0,3.85,3.5,-0.33,452.0,2009,1,"Young Adult, Fantasy, Paranormal > Angels, ",No Award,United State
519,https://www.goodreads.com/book/show/8667848-a-discovery-of-witches,"A Discovery of Witches (All Souls, #1)",Deborah Harkness,429992.0,4.01,4.43,0.6,579.0,2010,None,"Fantasy, Fiction, Romance, ",None,United State
520,https://www.goodreads.com/book/show/5797.Vanity_Fair,Vanity Fair,William Makepeace Thackeray,122713.0,3.79,3.15,-0.68,867.0,1847,0,"Classics, Fiction, Historical > Historical Fiction",No Award,England
521,https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country,"Cry, the Beloved Country",Alan Paton,70734.0,3.9,3.79,-0.04,316.0,1948,None,"Fiction, Classics, Cultural > Africa",None,South Africa
522,https://www.goodreads.com/book/show/40651883-snow-crash,Snow Crash,Neal Stephenson,252796.0,4.03,4.54,0.72,559.0,1992,0,"Science Fiction, Fiction, Science Fiction > Cyberpunk, ","Arthur C. Clarke Award Nominee (1994), British Science Fiction Association Award Nominee (1993), Grand Prix de l'Imaginaire for Roman Ç¸tranger (1997), Prometheus Award Nominee for Best Novel (1993), Washington State Book Award (1993)   Seiun Award ???ýü? Nominee for Best Foreign Novel (1999)",United State
523,https://www.goodreads.com/book/show/960.Angels_Demons,"Angels & Demons (Robert Langdon, #1)",Dan Brown,2921393.0,3.92,3.9,0.08,736.0,2000,1,"Fiction, Mystery, Thriller, ",Humo's Gouden Bladwijzer (2005),Italy
524,https://www.goodreads.com/book/show/16248068-the-elite,"The Elite (The Selection, #2)",Kiera Cass,589340.0,3.98,4.25,0.43,336.0,2013,1,"Young Adult, Romance, Science Fiction > Dystopia, ",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013),None
525,https://www.goodreads.com/book/show/70535.2001,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,282583.0,4.16,5.3,1.47,297.0,1968,1,"Science Fiction, Fiction, Classics, ",No Award,Outer Space
526,https://www.goodreads.com/book/show/51606.Johnny_Got_His_Gun,Johnny Got His Gun,Dalton Trumbo,37827.0,4.18,5.41,1.59,309.0,1939,0,"Fiction, ClassicsWar",National Book Award for Most Original Book (1939),None
527,https://www.goodreads.com/book/show/5890.The_Woman_in_White,The Woman in White,Wilkie Collins,142484.0,3.99,4.31,0.48,672.0,1859,0,"Classics, Mystery, Fiction, ",Audie Award for Classic (2011),England
