,TITLE,AUTHOR,RATING,REVIEWERS,URL LINKS
895,"All Together Dead (Sookie Stackhouse, #7)",Charlaine Harris,4.04,194995,https://www.goodreads.com/book/show/140075.All_Together_Dead
896,"Wizard and Glass (The Dark Tower, #4)",Stephen King,4.24,178974,https://www.goodreads.com/book/show/5096.Wizard_and_Glass
897,"From Dead to Worse (Sookie Stackhouse, #8)",Charlaine Harris,4.0,182744,https://www.goodreads.com/book/show/2233407.From_Dead_to_Worse
898,"Onyx (Lux, #2)",Jennifer L. Armentrout,4.25,167591,https://www.goodreads.com/book/show/13047090-onyx
899,"Roll of Thunder, Hear My Cry (Logans, #4)",Mildred D. Taylor,3.86,118616,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry
900,Dead and Gone (Sookie Stackhouse #9),Charlaine Harris,4.01,182700,https://www.goodreads.com/book/show/5161066-dead-and-gone
901,"Passion (Fallen, #3)",Lauren Kate,3.86,161119,https://www.goodreads.com/book/show/9369720-passion
902,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,4.15,378458,https://www.goodreads.com/book/show/102868.A_Study_in_Scarlet
903,Silas Marner,George Eliot,3.66,79893,https://www.goodreads.com/book/show/54539.Silas_Marner
904,"Every Day (Every Day, #1)",David Levithan,3.92,215621,https://www.goodreads.com/book/show/13262783-every-day
905,Childhood's End,Arthur C. Clarke,4.11,142785,https://www.goodreads.com/book/show/414999.Childhood_s_End
906,"Fantasy Lover (Hunter Legends, #1)",Sherrilyn Kenyon,4.15,89479,https://www.goodreads.com/book/show/84136.Fantasy_Lover
907,This Lullaby,Sarah Dessen,4.02,176384,https://www.goodreads.com/book/show/22205.This_Lullaby
908,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",L.J. Smith,3.68,87756,https://www.goodreads.com/book/show/395871.The_Awakening_The_Struggle
909,"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,4.23,137792,https://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan
910,Light in August,William Faulkner,3.93,58411,https://www.goodreads.com/book/show/10979.Light_in_August
911,The Taming of the Shrew,William Shakespeare,3.78,160484,https://www.goodreads.com/book/show/47021.The_Taming_of_the_Shrew
912,Safe Haven,Nicholas Sparks,4.21,357032,https://www.goodreads.com/book/show/40603730-safe-haven
913,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,4.22,233902,https://www.goodreads.com/book/show/5094.The_Drawing_of_the_Three
914,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.43,233736,https://www.goodreads.com/book/show/13206900-winter
915,"The Dispossessed (Hainish Cycle, #6)",Ursula K. Le Guin,4.22,101979,https://www.goodreads.com/book/show/13651.The_Dispossessed
916,Requiem for a Dream,Hubert Selby Jr.,4.08,57607,https://www.goodreads.com/book/show/46945.Requiem_for_a_Dream
917,"Wings (Wings, #1)",Aprilynne Pike,3.75,79833,https://www.goodreads.com/book/show/5056084-wings
918,The Rime of the Ancient Mariner,Samuel Taylor Coleridge,3.95,55144,https://www.goodreads.com/book/show/732562.The_Rime_of_the_Ancient_Mariner
919,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",Nancy E. Turner,4.34,69395,https://www.goodreads.com/book/show/348225.These_Is_My_Words
920,We Have Always Lived in the Castle,Shirley Jackson,3.97,153191,https://www.goodreads.com/book/show/89724.We_Have_Always_Lived_in_the_Castle
921,"Redwall (Redwall, #1)",Brian Jacques,4.12,111257,https://www.goodreads.com/book/show/7996.Redwall
922,گم شده ای در مه,سید مرتضی مصطفوی,3.78,679,https://www.goodreads.com/book/show/40941582
923,The Far Pavilions,M.M. Kaye,4.19,42541,https://www.goodreads.com/book/show/10222.The_Far_Pavilions
924,White Noise,Don DeLillo,3.87,94115,https://www.goodreads.com/book/show/28251250-white-noise
925,Disgrace,J.M. Coetzee,3.84,95113,https://www.goodreads.com/book/show/6192.Disgrace
926,"Finding Hope in the Darkness of Grief: Spiritual Insights Expressed Through Art, Poetry and Prose",Diamante Lavendar,4.31,2839,https://www.goodreads.com/book/show/40593473-finding-hope-in-the-darkness-of-grief
927,The Horse Whisperer,Nicholas Evans,3.83,54238,https://www.goodreads.com/book/show/479415.The_Horse_Whisperer
928,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,4.01,102045,https://www.goodreads.com/book/show/469571.All_the_Pretty_Horses
929,Shot Down: The True Story of Pilot Howard Snyder and the Crew of the B-17 Susan Ruth,Steve Snyder,4.22,13906,https://www.goodreads.com/book/show/22881898-shot-down
930,Thus Spoke Zarathustra,Friedrich Nietzsche,4.06,125916,https://www.goodreads.com/book/show/51893.Thus_Spoke_Zarathustra
931,The Story of Ferdinand,Munro Leaf,4.35,89086,https://www.goodreads.com/book/show/773951.The_Story_of_Ferdinand
932,"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck,4.06,60130,https://www.goodreads.com/book/show/9284655-tiger-s-curse
933,Between Shades of Gray,Ruta Sepetys,4.36,197683,https://www.goodreads.com/book/show/7824322-between-shades-of-gray
934,The Pilgrim's Progress,John Bunyan,4.01,121345,https://www.goodreads.com/book/show/29797.The_Pilgrim_s_Progress
935,"Unearthly (Unearthly, #1)",Cynthia Hand,4.01,127164,https://www.goodreads.com/book/show/7488244-unearthly
936,Collected Fictions,Jorge Luis Borges,4.57,21864,https://www.goodreads.com/book/show/17961.Collected_Fictions
937,The Guardian,Nicholas Sparks,4.15,169066,https://www.goodreads.com/book/show/15925.The_Guardian
938,The Razor's Edge,W. Somerset Maugham,4.19,40678,https://www.goodreads.com/book/show/31196.The_Razor_s_Edge
939,A Passage to India,E.M. Forster,3.68,74262,https://www.goodreads.com/book/show/45195.A_Passage_to_India
940,Along for the Ride,Sarah Dessen,4.05,193715,https://www.goodreads.com/book/show/5664985-along-for-the-ride
941,Songs of Innocence and of Experience,William Blake,4.1,43525,https://www.goodreads.com/book/show/171547.Songs_of_Innocence_and_of_Experience
942,Suzanne's Diary for Nicholas,James Patterson,4.16,144997,https://www.goodreads.com/book/show/7494.Suzanne_s_Diary_for_Nicholas
943,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,4.37,201451,https://www.goodreads.com/book/show/25494343-lady-midnight
944,The Invisible Life of Addie LaRue,V.E. Schwab,4.24,517837,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue
945,A Bend in the Road,Nicholas Sparks,4.03,143617,https://www.goodreads.com/book/show/3463.A_Bend_in_the_Road
946,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,94158,https://www.goodreads.com/book/show/38296.The_Last_of_the_Mohicans
947,A Doll's House,Henrik Ibsen,3.75,121252,https://www.goodreads.com/book/show/37793.A_Doll_s_House
948,Archer's Voice,Mia Sheridan,4.36,114356,https://www.goodreads.com/book/show/32822135-archer-s-voice
949,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Trenton Lee Stewart,4.18,140697,https://www.goodreads.com/book/show/40605329-the-mysterious-benedict-society
950,The Maltese Falcon,Dashiell Hammett,3.89,98234,https://www.goodreads.com/book/show/29999.The_Maltese_Falcon
951,"Blue Bloods (Blue Bloods, #1)",Melissa de la Cruz,3.69,138677,https://www.goodreads.com/book/show/872333.Blue_Bloods
952,Eleven Minutes,Paulo Coelho,3.7,161581,https://www.goodreads.com/book/show/1430.Eleven_Minutes
953,"Muhammad, the World-Changer: An Intimate Portrait",Mohamad Jebara,4.88,366,https://www.goodreads.com/book/show/56268993-muhammad-the-world-changer
954,Smilla's Sense of Snow,Peter Høeg,3.74,46176,https://www.goodreads.com/book/show/124509.Smilla_s_Sense_of_Snow
955,"At Grave's End (Night Huntress, #3)",Jeaniene Frost,4.28,86501,https://www.goodreads.com/book/show/3570231-at-grave-s-end
956,Walks Away Woman,Ki Longfellow,4.37,1113,https://www.goodreads.com/book/show/19405702-walks-away-woman
957,They Both Die at the End,Adam Silvera,3.93,378659,https://www.goodreads.com/book/show/33385229-they-both-die-at-the-end
958,"Hatchet (Brian's Saga, #1)",Gary Paulsen,3.75,344848,https://www.goodreads.com/book/show/50.Hatchet
959,The Client,John Grisham,4.03,419461,https://www.goodreads.com/book/show/5359.The_Client
960,The Tempest,William Shakespeare,3.8,187940,https://www.goodreads.com/book/show/12985.The_Tempest
961,Animal Farm / 1984,George Orwell,4.3,178674,https://www.goodreads.com/book/show/5472.Animal_Farm_1984
962,Running with Scissors,Augusten Burroughs,3.74,372809,https://www.goodreads.com/book/show/242006.Running_with_Scissors
963,Let the Right One In,John Ajvide Lindqvist,4.04,100294,https://www.goodreads.com/book/show/943402.Let_the_Right_One_In
964,"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,3.77,829135,https://www.goodreads.com/book/show/5139.The_Devil_Wears_Prada
965,"Dead Witch Walking (The Hollows, #1)",Kim Harrison,4.03,121308,https://www.goodreads.com/book/show/30264.Dead_Witch_Walking
966,The Great Divorce,C.S. Lewis,4.29,124488,https://www.goodreads.com/book/show/25845273-the-great-divorce
967,"Hex Hall (Hex Hall, #1)",Rachel Hawkins,3.92,140612,https://www.goodreads.com/book/show/5287473-hex-hall
968,"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",Douglas Adams,3.96,132290,https://www.goodreads.com/book/show/365.Dirk_Gently_s_Holistic_Detective_Agency
969,The Collector,John Fowles,3.99,65561,https://www.goodreads.com/book/show/243705.The_Collector
970,The Kitchen God's Wife,Amy Tan,4.01,80510,https://www.goodreads.com/book/show/12557.The_Kitchen_God_s_Wife
971,"Hogfather (Discworld, #20; Death, #4)",Terry Pratchett,4.23,84916,https://www.goodreads.com/book/show/34532.Hogfather
972,"Point of Retreat (Slammed, #2)",Colleen Hoover,4.26,151779,https://www.goodreads.com/book/show/19390926-point-of-retreat
973,"Lover Enshrined (Black Dagger Brotherhood, #6)",J.R. Ward,4.11,111959,https://www.goodreads.com/book/show/1240662.Lover_Enshrined
974,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex Flinn,3.83,174995,https://www.goodreads.com/book/show/544891.Beastly
975,Eugene Onegin,Alexander Pushkin,4.1,56356,https://www.goodreads.com/book/show/27822.Eugene_Onegin
976,"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,3.51,200244,https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner
977,Birdsong: A Novel of Love and War,Sebastian Faulks,4.09,73354,https://www.goodreads.com/book/show/6259.Birdsong
978,Stoner,John  Williams,4.3,123654,https://www.goodreads.com/book/show/166997.Stoner
979,"Everything, Everything",Nicola Yoon,4.02,497027,https://www.goodreads.com/book/show/18692431-everything-everything
980,The Man in the High Castle,Philip K. Dick,3.61,188440,https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle
981,Factotum,Charles Bukowski,3.93,63603,https://www.goodreads.com/book/show/497199.Factotum
982,Valley of the Dolls,Jacqueline Susann,3.78,55580,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls
983,"The Indigo Spell (Bloodlines, #3)",Richelle Mead,4.35,99529,https://www.goodreads.com/book/show/8709526-the-indigo-spell
984,Fingersmith,Sarah Waters,4.0,94923,https://www.goodreads.com/book/show/8913370-fingersmith
985,Timeline,Michael Crichton,3.86,197521,https://www.goodreads.com/book/show/7669.Timeline
986,The Crying of Lot 49,Thomas Pynchon,3.69,78293,https://www.goodreads.com/book/show/2794.The_Crying_of_Lot_49
987,Forbidden,Tabitha Suzuma,4.01,64457,https://www.goodreads.com/book/show/7600924-forbidden
988,Helter Skelter: The True Story of the Manson Murders,Vincent Bugliosi,4.05,135270,https://www.goodreads.com/book/show/105992.Helter_Skelter
989,A Room of One's Own,Virginia Woolf,4.19,151040,https://www.goodreads.com/book/show/18521.A_Room_of_One_s_Own
990,"Magician (The Riftwar Saga, #1-2)",Raymond E. Feist,4.3,63929,https://www.goodreads.com/book/show/43916.Magician
991,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,3.71,1486947,https://www.goodreads.com/book/show/1162543.Breaking_Dawn
992,Lock and Key,Sarah Dessen,4.0,146443,https://www.goodreads.com/book/show/1295102.Lock_and_Key
993,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,4.28,46312,https://www.goodreads.com/book/show/24113.G_del_Escher_Bach
994,The Immortal Life of Henrietta Lacks,Rebecca Skloot,4.08,652250,https://www.goodreads.com/book/show/6493208-the-immortal-life-of-henrietta-lacks
995,Lunar Park,Bret Easton Ellis,3.62,28652,https://www.goodreads.com/book/show/4031.Lunar_Park
996,"The Iron Queen (The Iron Fey, #3)",Julie Kagawa,4.19,103998,https://www.goodreads.com/book/show/8685612-the-iron-queen
997,"Nightshade (Nightshade, #1; Nightshade World, #4)",Andrea Cremer,4.0,84096,https://www.goodreads.com/book/show/7402393-nightshade
998,Till We Have Faces,C.S. Lewis,4.15,61709,https://www.goodreads.com/book/show/17343.Till_We_Have_Faces
999,Journey to the Center of the Earth,Jules Verne,3.86,171939,https://www.goodreads.com/book/show/32829.Journey_to_the_Center_of_the_Earth
1000,"Tropic of Cancer (Tropic, #1)",Henry Miller,3.68,67132,https://www.goodreads.com/book/show/249.Tropic_of_Cancer
